,NMF1,NMF2,NMF3,NMF4,NMF5,Class
C25 H28 O13,0.408778566262488,0.6356968889840034,0.5214754702644948,0.4467579731486963,0.3345610437974752,lignin
C24 H24 O14,0.3568329851659766,0.7517631532776914,0.5005173633306489,0.4062513249377019,0.3815869091147197,lignin
C24 H24 O13,0.3575406326884314,0.7490935200662717,0.4999221648187208,0.4114438415390883,0.3829911356792486,lignin
C23 H22 O12,0.3569105801833045,0.7258743305833669,0.5038312250088216,0.4135124039837839,0.4021786803551627,lignin
C20 H18 O10,0.3397956440792196,0.7455121852625193,0.4960912182188256,0.403400789240218,0.4294927249509238,lignin
C21 H20 O10,0.499079830294838,0.6922634781451897,0.497839705821992,0.3954165542175351,0.4322713511235213,lignin
C21 H18 O11,0.508553736077355,0.7372526460152479,0.4915865220170551,0.3802255874889944,0.4129141356767415,lignin
C18 H16 O9,0.4878032054105918,0.7381076323618156,0.4886580976111241,0.3769806795205502,0.4605243365105985,lignin
C17 H16 O8,0.4617553746196266,0.7145268631038567,0.4899733013794128,0.3796219248500204,0.4677623691909145,lignin
C16 H14 O9,0.4519805063683518,0.7191077036977055,0.4843273672156466,0.4675615419455692,0.5478384563189569,lignin
C17 H14 O10,0.4865018232574859,0.7035615407009812,0.255432812130611,0.5510732670301683,0.4992358547594605,lignin
C21 H18 O12,0.4916149792346917,0.756032140353042,0.297882994432776,0.3936998332669629,0.4366414242375396,lignin
C22 H18 O14,0.469489679261572,0.7544244318353439,0.2689009433767153,0.3075963640744254,0.3723710432090472,lignin
C20 H16 O11,0.5426069781815235,0.7808738196641558,0.3124808494431344,0.4171165443305678,0.2719411921550606,lignin
C37 H45 O11 P1,0.2191032821239614,0.5192059030127524,0.2894805533751275,0.3789464334380951,0.2924093419059963,lignin
C19 H26 O7,0.556440932458672,0.2529878933033594,0.5664922845727409,0.586251441775632,0.5675664624964182,lignin
C15 H20 O6,0.5185832802925388,0.3028815241009268,0.5260767743637242,0.7087068864718583,0.6669096574302156,lignin
C21 H26 O8,0.5150657062985012,0.3098691074787647,0.5247912012597447,0.7117037793795392,0.6619824949316295,lignin
C22 H30 O9,0.5248772931732114,0.3151482645777461,0.5280523243327174,0.7093006798462802,0.6217021672583637,lignin
C24 H30 O10,0.5509158065508629,0.3040563571203179,0.5435043379292549,0.7266238502860006,0.5492196398083465,lignin
C20 H26 O7,0.5337521293545507,0.3198313693470324,0.5323603445143419,0.7093045301871593,0.5781585714561704,lignin
C21 H28 O8,0.5457771529210942,0.2690435295134571,0.5416161685904458,0.7292025607687794,0.604412523988763,lignin
C18 H20 O7,0.5205568186383532,0.3301523591614241,0.4645556800352799,0.7103409799923011,0.5984076092142215,lignin
C15 H18 O6,0.505065216382898,0.3844607215593126,0.5127302879321026,0.6921335145973504,0.62690894364792,lignin
C20 H22 O8,0.5017298328846782,0.3999917015794794,0.5117210555739217,0.7024809295271667,0.6129963459950546,lignin
C16 H16 O7,0.5341481194203848,0.471937521328467,0.5142412131756467,0.698022102018809,0.4498457330640034,lignin
C26 H32 O12,0.5355590062267371,0.4580539344313919,0.5185414379073321,0.7041098450029789,0.4558556620116951,lignin
C22 H24 O9,0.5219975111485856,0.4513124920068457,0.5123884017704898,0.7025713904094293,0.4991334328990813,lignin
C24 H32 O11,0.523126971997967,0.4517453273385479,0.5158762292549555,0.7042654961394358,0.501217153663318,lignin
C25 H32 O11,0.5251927326981396,0.3857018294763752,0.5253251100351622,0.7211950466736551,0.5431262764941904,lignin
C25 H30 O11,0.5253612476357064,0.3971393103169048,0.5129997877728527,0.7176058651224705,0.5392103547394775,lignin
C17 H18 O7,0.5362239489381705,0.3891875275944574,0.5269018193307431,0.708820228115437,0.5003709013374422,lignin
C16 H20 O6,0.5606791031759255,0.319440708950212,0.5379448298507824,0.7104074536934549,0.5017726945532365,lignin
C14 H16 O6,0.4838642939790173,0.3359060043611293,0.5399976184104982,0.7204369278316004,0.4905095343765074,lignin
C23 H28 O9,0.439117616914251,0.2643568097497524,0.5665166652401523,0.7836566041179528,0.5046170580105914,lignin
C26 H32 O14,0.4609274272688227,0.4497653145623543,0.5309328624033086,0.7247865738348005,0.3241845074142661,lignin
C26 H30 O13,0.439796635932895,0.4380201976968148,0.5253718827347965,0.7257149928113693,0.3751055004152178,lignin
C23 H24 O10,0.4221374326478756,0.4894359018109676,0.5274485746894786,0.7146934141733792,0.3790660335634003,lignin
C22 H22 O10,0.4219361063892308,0.4886351002140719,0.5280219379870367,0.7098789390868107,0.3779833039832149,lignin
C25 H28 O12,0.4175274169896119,0.5058906334048621,0.5139334122211655,0.7033417241259969,0.372022631912941,lignin
C22 H30 O12,0.383398834081014,0.473197387049901,0.5182565062575191,0.708603856660749,0.4729170129272758,lignin
C12 H14 O6,0.3687444965896764,0.4239381877727714,0.5313917598594147,0.7207188435948163,0.4488495717085013,lignin
C11 H12 O6,0.384537787671379,0.4065084921842214,0.5292375906777873,0.643308802383777,0.4478269384682792,lignin
C20 H28 O6,0.4403330885091147,0.0789762508523353,0.4666362697149315,0.7306627693545793,0.380815943123939,lignin
C14 H18 O5,0.4251999061045187,0.1300446343360846,0.5330264577570931,0.7742623034544815,0.3644682638971127,lignin
C11 H14 O5,0.4677963145322293,0.1804708040197452,0.5148620253088032,0.7587068377893874,0.4167081687811975,lignin
C15 H18 O5,0.558806703848823,0.2563054138477743,0.4771725759889323,0.7616017630489601,0.3312989186050747,lignin
C12 H12 O5,0.4894946665823758,0.1970241245447517,0.5217626689584229,0.761738250994605,0.3252905750209526,lignin
C11 H10 O5,0.4956376471988499,0.2119575459875489,0.4951380256002576,0.7499554997959319,0.254374165564163,lignin
C28 H34 O14,0.531510940797256,0.2320231549229154,0.5808544067678505,0.6880245812842808,0.3231826682450497,lignin
C25 H34 O12,0.5374311049921198,0.1989022948948567,0.5816582131110559,0.6805705426263272,0.3428753539969375,lignin
C23 H32 O12,0.5639060840805381,0.1789797393219491,0.6245904206965696,0.7156170976732346,0.2968207635140446,lignin
C15 H16 O6,0.5293930326386984,0.3228336021282516,0.5611743558969715,0.7375716971089958,0.3770573410518172,lignin
C24 H32 O13,0.5070460183036076,0.3134409629638198,0.5622378779957994,0.728990260938929,0.3194165449132024,lignin
C13 H14 O6,0.4127178033025922,0.3598197949382366,0.5563004496860979,0.7321635171615889,0.3691694936525729,lignin
C15 H20 O5,0.4043278984093372,0.3232046210553984,0.4872924222817504,0.7489409571026884,0.4173711825735656,lignin
C10 H12 O5,0.4366622280379801,0.2828544550227214,0.4729492716663395,0.7423558562932405,0.3496268644059923,lignin
C10 H12 O6 N2,0.5160962322484491,0.0870763788874043,0.4566357813061292,0.7431667734878096,0.603461047764571,lignin
C19 H22 O7,0.5933741569619462,0.1424383715751543,0.4987034894024835,0.7514626205809483,0.5832186095432398,lignin
C23 H26 O9,0.6255849557237522,0.1161540885747539,0.4869566611165184,0.7552654296657346,0.5201721291904662,lignin
C22 H28 O8,0.6184594388452579,0.1340408399576097,0.5129318559948124,0.7499403639731659,0.5049048568018513,lignin
C23 H32 O9,0.6061856503619615,0.1522084261985233,0.5949588018425261,0.7312366471727301,0.5012627236487135,lignin
C21 H30 O8,0.5961574586745167,0.1451950056522446,0.5888631974899288,0.7371417423774979,0.5424722587183567,lignin
C26 H32 O11,0.6197982910260986,0.2359980019524183,0.567571198707928,0.7426772933714567,0.4448035026654017,lignin
C26 H34 O12,0.5991211976062062,0.2587951609202715,0.551265304934138,0.7408555067973563,0.4636006792139959,lignin
C24 H32 O10,0.5846694888076326,0.2522837526405526,0.5605762539776681,0.7561466709023367,0.493291626227606,lignin
C23 H32 O11,0.5823956392101198,0.252105533415723,0.561121378655549,0.7541983099039353,0.4938448443755504,lignin
C23 H30 O9,0.5731262656779255,0.2474073059197863,0.5548066664778789,0.7553334080978068,0.5344729565732786,lignin
C19 H24 O7,0.5720425903971933,0.2467362424559083,0.5579279884970977,0.7514545658448564,0.5355486441897015,lignin
C21 H24 O8,0.5768609454208972,0.229995464387003,0.4953739175063215,0.755095218044804,0.5367810247170716,lignin
C20 H20 O8,0.6593255635457106,0.1916640116540993,0.4812695224316458,0.73516532257315,0.3655052022783813,lignin
C19 H20 O7,0.6718662508361878,0.1281265484226092,0.4933362823467422,0.7598333501656664,0.3674379448143052,lignin
C27 H34 O12,0.6768901900762335,0.1406423921398132,0.6025757518870557,0.7592454429445424,0.4087447400954964,lignin
C25 H30 O10,0.6509116387616817,0.1024625783811123,0.5960782841355594,0.7609886294565593,0.4565241692731764,lignin
C25 H34 O11,0.65079507090802,0.1017602251322123,0.5947022281305016,0.7592211902226833,0.4567272801546843,lignin
C28 H32 O16,0.813943579155083,0.4261113617507241,0.3881289695146998,0.545593745134519,1.569924118536804e-06,lignin
C25 H30 O16,0.7203753094157671,0.4396302760441871,0.425590640560076,0.5598017685190996,1.569924118536804e-06,lignin
C27 H28 O14,0.7221838393774125,0.5298464382504326,0.5269425863521081,0.4960063113725527,0.1023916831679663,lignin
C28 H28 O17,0.5919319616431148,0.4459487239551702,0.5463814953200254,0.5561778896432115,1.569924118536804e-06,lignin
C27 H28 O17,0.6302415584485845,0.3972558738035975,0.5551859389810361,0.5718129732765985,1.569924118536804e-06,lignin
C25 H30 O15,0.5809740323690946,0.4846601728513597,0.5451133028875937,0.6833211464881218,0.1397169115819878,lignin
C28 H32 O15,0.6239553601726266,0.4529400428272405,0.55848536316774,0.7089058650074028,0.107583942420185,lignin
C16 H14 O7,0.6494678404470114,0.4401019524825854,0.5750794897257561,0.7187014420013417,0.0780045423247093,lignin
C25 H20 O13,0.5871938565985971,0.5174879371652917,0.4872748825193876,0.7240755442191292,1.569924118536804e-06,lignin
C26 H22 O14,0.6663280003999474,0.5751570996241049,0.4745772877497845,0.7127528423703194,1.569924118536804e-06,lignin
C17 H14 O8,0.603201272858846,0.6175842406165991,0.5394396471492994,0.681177037699971,0.0876315427770172,lignin
C26 H26 O14,0.6460253567893035,0.5766210518637626,0.5294255962485113,0.687029555836183,0.1913734579758461,lignin
C20 H18 O9,0.6324530414892392,0.5743774658278594,0.5300719026847848,0.6888976350144158,0.1727112216752677,lignin
C19 H16 O9,0.6136596685545617,0.6089644872588317,0.5219528222551505,0.6658035559624034,0.1934270015288803,lignin
C24 H22 O12,0.6920994145959384,0.5806786420988432,0.5345078318817357,0.6823634295154386,0.1329158677786136,lignin
C22 H28 O14,0.7086977351973103,0.543019076245213,0.5295050621106451,0.6865383497049532,0.1200225114253096,lignin
C26 H30 O16,0.8078367661322245,0.3770794652893056,0.5383055682739823,0.7379302213786681,1.569924118536804e-06,lignin
C28 H30 O16,0.8145865307673511,0.4132395314581634,0.5341611729956705,0.735167800953486,1.569924118536804e-06,lignin
C28 H28 O15,0.8079896518603619,0.4174238071643084,0.5344567239573904,0.7342903658009714,1.569924118536804e-06,lignin
C27 H30 O16,0.8111225068530576,0.4580931370375297,0.5654575976841468,0.7122745592222701,1.569924118536804e-06,lignin
C28 H30 O15,0.7973832295176455,0.4759614117822469,0.5209885330522305,0.7144576139871289,1.569924118536804e-06,lignin
C23 H20 O11,0.7850434677368534,0.4504919686070671,0.4844065148961503,0.7299251414070881,1.569924118536804e-06,lignin
C28 H28 O16,0.706924771705841,0.4234136520826545,0.5336080540043318,0.7352508266947408,1.569924118536804e-06,lignin
C28 H26 O15,0.7042774741714791,0.4670659548501657,0.5432473267174888,0.722920309185028,1.569924118536804e-06,lignin
C25 H24 O12,0.7218361395612259,0.4717023458582446,0.4761638209031967,0.7215899500261159,0.0908362722778607,lignin
C22 H20 O10,0.7337732989183485,0.4139865499714335,0.4783163594039694,0.7326896419014807,0.0950223786971968,lignin
C27 H28 O15,0.7430741813375017,0.4418851087293921,0.5170580353747973,0.7210051850372036,0.1116783558349269,lignin
C23 H30 O14,0.7536709857051844,0.4426804878346601,0.5531853719813711,0.7141506931365947,0.0948296003305814,lignin
C28 H30 O14,0.7754305521589299,0.4052172563445562,0.5298117494294208,0.7334440431730314,0.085698440769121,lignin
C24 H30 O15,0.77741055258172,0.3808177711840279,0.568032880253298,0.7275347878298426,0.0911576310037534,lignin
C21 H28 O13,0.7214412014614112,0.3714920495829421,0.5585023063395462,0.7283651337559739,0.1585871623304638,lignin
C27 H28 O13,0.7383652808734243,0.2980984446526681,0.4862077808772204,0.7597979447322956,0.1321993203140819,lignin
C25 H28 O16,0.7975273488622887,0.5192459491175879,0.5486811132793421,0.692685485303603,1.569924118536804e-06,lignin
C27 H26 O15,0.785438556117528,0.5268777245007934,0.5262224617776362,0.7064632441591435,1.569924118536804e-06,lignin
C27 H26 O14,0.7796984283928233,0.5330968002318738,0.5310719475483946,0.7104358222969435,1.569924118536804e-06,lignin
C26 H28 O16,0.7868136760792245,0.578278446471412,0.540902805375615,0.6802964603152447,1.569924118536804e-06,lignin
C27 H28 O16,0.7852248066411316,0.5786211077756762,0.5392130222832141,0.6803955955286832,1.569924118536804e-06,lignin
C21 H18 O10,0.7674299498332433,0.5957875916039586,0.5221662028108801,0.6989533091732557,1.569924118536804e-06,lignin
C26 H24 O13,0.7555017071404748,0.5683258446715624,0.4732817714698623,0.71300776149059,1.569924118536804e-06,lignin
C25 H22 O13,0.7566793079586439,0.6494936356818265,0.5092582104383302,0.6899172229819146,1.569924118536804e-06,lignin
C27 H26 O16,0.7555495465475427,0.6500884629300799,0.5120920155819908,0.690976907602706,1.569924118536804e-06,lignin
C26 H24 O14,0.7557026827437798,0.6517591125172636,0.5121394644175892,0.6898869070795908,1.569924118536804e-06,lignin
C26 H26 O15,0.7691523688621665,0.6871052024429007,0.5304148627093993,0.6798636288922852,1.569924118536804e-06,lignin
C22 H18 O11,0.7468279968433005,0.6962773269478072,0.5319300436322469,0.6761772151697057,1.569924118536804e-06,lignin
C20 H16 O10,0.7291765079757558,0.8086047631809123,0.5116310897179924,0.6488050976034859,1.569924118536804e-06,lignin
C25 H22 O14,0.739198037211745,0.7533241078675774,0.5242414231755227,0.6653314245084022,1.569924118536804e-06,lignin
C27 H24 O16,0.646556148786467,0.7053123226644404,0.53231591840423,0.6825126191603053,1.569924118536804e-06,lignin
C26 H22 O15,0.6460145866610107,0.7180632113104017,0.5065382347728613,0.6777519160756689,1.569924118536804e-06,lignin
C15 H12 O8,0.5827433390263063,0.7400487236981039,0.5176421373023734,0.6654431286506874,0.08213185203352,lignin
C14 H12 O9,0.4781368399401641,0.731713510567673,0.4973949674484283,0.653081321589233,0.2722061506502424,lignin
C15 H12 O9,0.4770610794513867,0.7629653783147892,0.4931795778938858,0.6499952955030408,0.2478875030435293,lignin
C14 H12 O8,0.4445388486542499,0.7440046522568169,0.5098415964572385,0.6631502727855871,0.1797852613984322,lignin
C12 H10 O7,0.4533502162190919,0.6876523519314353,0.5173473420220251,0.6849824579354684,0.1841741745306844,lignin
C13 H12 O8,0.5128250687710262,0.7094273109775652,0.5090159946723668,0.6653847539424171,0.2040332497195381,lignin
C10 H8 O6,0.4065766010096269,0.6318100068186828,0.4941293898326332,0.6855983797057472,0.2688460647368097,lignin
C13 H12 O7,0.4266227652860431,0.6060664667333754,0.5197459940137308,0.6938601490692664,0.2481316305987851,lignin
C26 H28 O13,0.4601201184894449,0.5742737556546545,0.5280236482132988,0.6918715586471973,0.2692379629243189,lignin
C26 H30 O15,0.4989144211617091,0.5896028984864581,0.5289317385857908,0.683394834046325,0.2084585893449705,lignin
C14 H12 O7,0.470863797350869,0.5950449914171999,0.5351509167290037,0.696777512522238,0.1634995956954208,lignin
C11 H10 O6,0.485827112290159,0.5211512520091336,0.5220670892330836,0.7153484589475327,0.1433935171755339,lignin
C19 H26 O12,0.6002817665935868,0.5348857806363547,0.5220859017219671,0.6865079010322542,0.2777663709435155,lignin
C26 H30 O12,0.5919349672603128,0.4840487969619908,0.5281248299716914,0.6998293723652272,0.3099045109713795,lignin
C26 H34 O13,0.5927783935396863,0.4832597240136528,0.5272357111788979,0.7019122740104381,0.3121541050076989,lignin
C27 H32 O14,0.5961017044754943,0.483493654319131,0.5280256368484874,0.7042215048884725,0.3090582033421233,lignin
C20 H28 O12,0.6159555092512397,0.4661281851314155,0.5332184008254904,0.7014771854911013,0.2804326206472737,lignin
C25 H28 O11,0.6261469560461547,0.3693759925168008,0.5426698668314424,0.7401882914054815,0.3123199782797817,lignin
C27 H34 O13,0.6280979522629843,0.3823466728234038,0.5406683850595907,0.7432873289884375,0.3011107204644186,lignin
C25 H32 O14,0.6077762229831332,0.4348880861994615,0.5248673659874655,0.711041255207586,0.3067616014325198,lignin
C27 H32 O13,0.6065721226400019,0.4354053919007415,0.5281738697154407,0.7105602281384504,0.3080830572711483,lignin
C18 H16 O8,0.6056627230631327,0.4184215456238002,0.5427932815312427,0.692169274085055,0.29056718630706,lignin
C25 H26 O12,0.6394310326569326,0.4691108768594728,0.5151103262984436,0.7193195323544144,0.2410433963413348,lignin
C27 H34 O14,0.6400267960791924,0.4462716634565516,0.5302489707619719,0.7081160140456895,0.2545828067837044,lignin
C19 H18 O8,0.6305944179076276,0.4355246465499457,0.5528374005960814,0.7102460934308671,0.2309860895038755,lignin
C17 H24 O11,0.6648214347794593,0.4068042790608598,0.5500365272511429,0.7230521944243347,0.2277053455067625,lignin
C21 H20 O9,0.6524306275999215,0.3812700069857759,0.4676739395563084,0.7282765316589632,0.2188605837175935,lignin
C24 H24 O11,0.6361456425914391,0.3828765506719391,0.4562946508258881,0.7299867026043617,0.2943505089901912,lignin
C12 H12 O7,0.4583573240028289,0.46447091102358,0.5550101038576659,0.7257436712123998,0.2151022581623733,lignin
C12 H12 O6,0.4504390755883671,0.4358106327750496,0.5530577811476748,0.7166213285340088,0.2435483260846578,lignin
C27 H30 O15,0.4913793889399899,0.4556695242795878,0.5313255780803402,0.7280536101991015,0.2705719541958232,lignin
C27 H30 O13,0.5132009212016337,0.4303469302110064,0.5171646659936064,0.7451979832002988,0.2548052922827893,lignin
C26 H28 O12,0.5318690600863955,0.3552815711119209,0.5296117722748619,0.7303329234859376,0.2584237371546838,lignin
C27 H32 O15,0.5441534183235048,0.4015786841291783,0.5210317659812292,0.7543543593515176,0.2211210540853787,lignin
C27 H30 O14,0.5256134690122369,0.4705969207316877,0.5375872334711802,0.7073789614364905,0.210724073885906,lignin
