,NMF1,NMF2,NMF3,NMF4,NMF5,NMF6,NMF7,Class
C18 H18 O12 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.0594637987511319,0.903223669225074,tanin
C23 H19 O16 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.0867784324645196,0.0587712652333724,0.8884734993417847,tanin
C20 H16 O13 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.1237114869750397,0.0588629061188797,0.8390635190198429,tanin
C23 H19 O15 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.1695139421871732,0.0035610645938236,0.8305077935281721,tanin
C15 H12 O10 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.2013448435087238,0.0601381600209818,0.8228219588161314,tanin
C21 H19 O15 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.0903818325314641,3.704558711867581e-06,0.7649610938588226,tanin
C18 H15 O13 N1,0.1371756818657331,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.4594746062420696,0.3069696658468602,0.7503221448488386,tanin
C14 H13 O10 N1,0.1965912880284259,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.3765139194859279,0.2340456889164802,0.8433116901480943,tanin
C13 H11 O10 N1,0.18465993185574,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.2114067720229852,0.2261535147843223,0.8790308901405856,tanin
C20 H21 O13 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.2114915877395887,0.2868924829759107,0.8720494338440394,tanin
C18 H16 O12 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.3019771335668824,0.3917785138097649,0.8120989906260987,tanin
C21 H21 O14 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.2912769519710022,0.9726940793503572,tanin
C20 H18 O13 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.2355337211950704,0.9557270989443096,tanin
C10 H9 O8 N1,0.1594988868894592,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.0720039910721315,0.2576089287550166,0.7502977290145444,tanin
C13 H17 O9 N1,0.1840807457084385,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.2527695623306674,0.6801196277726311,tanin
C20 H20 O13 N2,0.1527136300763836,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.2798300080740135,0.657047829944573,tanin
C10 H11 O7 N1,0.3388044387938649,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.1866791024410601,0.0740866174706601,0.7776299058880012,tanin
C9 H9 O6 N1,0.4589006619964759,2.5669726331038952e-06,0.0533189868652101,3.086014032624942e-06,0.1356331787877631,0.2329874754554458,0.7983612190175792,tanin
C13 H15 O9 N1,0.4269661651847399,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.2820096902716089,0.9518685996236894,tanin
C22 H19 O15 N1,0.0838315821168402,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.2498853104105496,0.6791100414137539,0.7678414261497388,tanin
C21 H17 O15 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.1715138615253015,0.651748834247373,0.7986315108917013,tanin
C20 H19 O14 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.1031956470603577,0.5428231458381823,0.7933330908108922,tanin
C23 H21 O15 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.1227990055888534,0.5104350933823547,0.8857689242499968,tanin
C22 H22 O17,0.0685193068501132,0.3069302475906647,0.1018782169984931,3.086014032624942e-06,0.3158181069962823,0.3587506059148516,0.6750680039264096,tanin
C28 H26 O19,0.0277144065709173,0.2025544332780173,0.0753933623376113,3.086014032624942e-06,0.1477994885940732,0.4076876833922208,0.6846364344244369,tanin
C27 H22 O20,3.577726848801236e-06,0.2657535387004159,1.8492174467358817e-06,3.086014032624942e-06,0.1845650248192232,0.3834255429272545,0.5789306563927126,tanin
C29 H26 O20,0.0213515065164321,0.3376913814248859,1.8492174467358817e-06,3.086014032624942e-06,0.0972715276633994,0.3534001815639511,0.5871870118558506,tanin
C30 H24 O20,0.0584127353386128,0.3927875993295521,1.8492174467358817e-06,3.086014032624942e-06,0.0927874460664296,0.3595050952982047,0.8037451558647355,tanin
C30 H26 O21,0.0362977883995227,0.2140662908191393,1.8492174467358817e-06,3.086014032624942e-06,0.0941665527579356,0.601201112170159,0.3614153871409653,tanin
C29 H30 O20,3.577726848801236e-06,0.0879095756134794,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.5879646469019832,0.2952201035317259,tanin
C29 H26 O21,3.577726848801236e-06,0.0827989434958891,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.5893483625511721,0.2901614248590123,tanin
C25 H20 O20,3.577726848801236e-06,0.0931353406686927,1.8492174467358817e-06,3.086014032624942e-06,0.0685311895790657,0.5436269608225827,0.1734940874726096,tanin
C29 H24 O21,3.577726848801236e-06,0.1537920622135357,1.8492174467358817e-06,3.086014032624942e-06,0.0683538179872109,0.5938289359048898,0.1692304417358136,tanin
C21 H18 O18,0.0579166622402727,0.2318349221241255,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.5879006639568946,0.1581795314699553,tanin
C21 H30 O14,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7874879505716936,4.282405132853128e-06,tanin
C23 H26 O18,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7871712583828833,4.282405132853128e-06,tanin
C19 H22 O16,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7530623193885164,4.282405132853128e-06,tanin
C9 H8 O8,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7489989605760066,4.282405132853128e-06,tanin
C10 H10 O9,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7487206269684111,4.282405132853128e-06,tanin
C17 H22 O14,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7127896033899422,4.282405132853128e-06,tanin
C25 H24 O20,3.577726848801236e-06,0.0766551731003102,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7346166756291301,4.282405132853128e-06,tanin
C30 H28 O21,3.577726848801236e-06,0.1660304990977559,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7067734913304928,4.282405132853128e-06,tanin
C28 H28 O21,3.577726848801236e-06,0.0734832043342579,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.646045256264949,4.282405132853128e-06,tanin
C23 H24 O19,3.577726848801236e-06,0.0733616641167962,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.6393407687995251,4.282405132853128e-06,tanin
C19 H16 O17,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.6343242148367457,4.282405132853128e-06,tanin
C20 H22 O17,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.5517595517804983,4.282405132853128e-06,tanin
C24 H20 O20,3.577726848801236e-06,0.0751203912405167,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.5290899421409141,4.282405132853128e-06,tanin
C19 H18 O17,3.577726848801236e-06,0.0609096636191704,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.5150319379368551,4.282405132853128e-06,tanin
C27 H26 O21,3.577726848801236e-06,0.0789009587321158,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.501192494483485,4.282405132853128e-06,tanin
C25 H22 O20,0.1886287417133403,0.2315020159592897,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.8196232937837996,4.282405132853128e-06,tanin
C28 H24 O21,0.1381352152919997,0.1645236183106512,1.8492174467358817e-06,3.086014032624942e-06,0.0676328300579944,0.8815640862221902,4.282405132853128e-06,tanin
C18 H18 O16,0.2439744924471614,0.1599708590722328,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.9525757995191352,4.282405132853128e-06,tanin
C24 H28 O18,0.2079890799210487,0.0930179233965184,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,1.0,4.282405132853128e-06,tanin
C21 H28 O15,0.188724025470101,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.900785893522608,4.282405132853128e-06,tanin
C13 H14 O12,0.1048791247839769,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.9055378876230789,4.282405132853128e-06,tanin
C14 H14 O13,0.1042067930532683,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.9044175883554574,4.282405132853128e-06,tanin
C15 H14 O14,0.1031443122068001,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.9054991132306854,4.282405132853128e-06,tanin
C15 H12 O14,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.9135780125701798,4.282405132853128e-06,tanin
C11 H10 O10,0.1546844407240728,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.8758613398621232,0.2520653618018689,tanin
C10 H8 O9,0.1559758524154426,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.8736291615032448,0.2520995163640381,tanin
C12 H10 O11,0.1293306900709171,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.8000352088115379,0.263353237554964,tanin
C13 H12 O12,0.1041893500601209,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.8344499769276772,0.1542330768668742,tanin
C12 H12 O11,0.105217023695102,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.8354712091820256,0.1529586531342416,tanin
C14 H12 O13,0.1731806755583468,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.8514008834532204,0.1334876847574707,tanin
C18 H22 O15,0.1538687838574123,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.9101846814953942,0.110913252197103,tanin
C10 H8 O10,0.0693439046574547,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7023076792736112,0.1448274288218617,tanin
C11 H12 O10,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7078496626367979,0.1636299370519303,tanin
C31 H26 O21,3.577726848801236e-06,0.081957485030118,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7843835562895547,0.151783840484361,tanin
C21 H24 O17,3.577726848801236e-06,0.0706320390933462,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.9169118826464429,0.1476315076403464,tanin
C22 H26 O17,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.8666521098103267,0.2801816059570218,tanin
C20 H24 O16,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7500025208552695,0.3937066469409628,tanin
C14 H18 O12,0.2532220021729243,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7841285081079541,0.2860142297690734,tanin
C20 H26 O15,0.2834316683009813,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7594922675233485,0.2836566907943778,tanin
C18 H24 O14,0.2442825694667764,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7342493584293398,0.1219314878806976,tanin
C21 H26 O16,0.3844940298598834,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.8298865531966472,0.1291128028107901,tanin
C20 H28 O14,0.511659076676427,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7639277253642012,4.282405132853128e-06,tanin
C24 H30 O17,0.3853565464836186,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.6291959635961472,4.282405132853128e-06,tanin
C25 H32 O17,0.2818418351307193,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.5820656896420707,4.282405132853128e-06,tanin
C29 H46 O11,0.531242043744416,2.5669726331038952e-06,1.8492174467358817e-06,0.8328111232635022,2.5105070760420363e-06,0.7159897901723236,4.282405132853128e-06,protein
C25 H40 O8,0.5319511070426298,2.5669726331038952e-06,1.8492174467358817e-06,0.8231849022846445,2.5105070760420363e-06,0.7148253109669886,4.282405132853128e-06,protein
C26 H40 O8,0.5447049284760757,2.5669726331038952e-06,1.8492174467358817e-06,0.8201500807698013,2.5105070760420363e-06,0.6604635088787641,4.282405132853128e-06,protein
C30 H46 O10,0.3707469031147289,2.5669726331038952e-06,1.8492174467358817e-06,0.825678007403029,2.5105070760420363e-06,0.5266871772460638,4.282405132853128e-06,protein
C26 H42 O8,0.3828603303752417,2.5669726331038952e-06,1.8492174467358817e-06,0.8549799122638695,2.5105070760420363e-06,0.5482077446703142,4.282405132853128e-06,protein
C30 H46 O12,0.3605599250315909,2.5669726331038952e-06,1.8492174467358817e-06,0.8181985408360412,2.5105070760420363e-06,0.6808076425262982,4.282405132853128e-06,protein
C30 H46 O11,0.3601688643787701,2.5669726331038952e-06,1.8492174467358817e-06,0.8192169525402,2.5105070760420363e-06,0.6817537688865335,4.282405132853128e-06,protein
C27 H44 O9,0.3701343051953921,2.5669726331038952e-06,1.8492174467358817e-06,0.8481432472045847,2.5105070760420363e-06,0.6710396662034184,0.0261246896413123,protein
C29 H44 O9,0.3747620325592936,2.5669726331038952e-06,1.8492174467358817e-06,0.8384975198990994,2.5105070760420363e-06,0.7078855263509419,0.1568086406533333,protein
C28 H44 O9,0.2643524098609134,2.5669726331038952e-06,1.8492174467358817e-06,0.8543863302082384,2.5105070760420363e-06,0.5544074373650628,0.2526078166127913,protein
C29 H46 O10,0.1813069384310507,2.5669726331038952e-06,1.8492174467358817e-06,0.872364510038122,2.5105070760420363e-06,0.4181091589584803,4.282405132853128e-06,protein
C29 H46 O9,0.1593678506235183,2.5669726331038952e-06,1.8492174467358817e-06,0.8752877372192356,2.5105070760420363e-06,0.4373041464378859,4.282405132853128e-06,protein
C30 H46 O9,0.0771775866405848,2.5669726331038952e-06,1.8492174467358817e-06,0.8681151550700043,2.5105070760420363e-06,0.651041643385572,0.0389490759312202,protein
C31 H48 O11,0.1476542842872077,2.5669726331038952e-06,1.8492174467358817e-06,0.8032631967482198,2.5105070760420363e-06,0.262983704048057,4.282405132853128e-06,protein
C31 H48 O12,0.14642581366724,2.5669726331038952e-06,1.8492174467358817e-06,0.807550354674918,2.5105070760420363e-06,0.131603159478868,4.282405132853128e-06,protein
C32 H48 O12,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.8221559813580002,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,protein
C26 H39 O9 P1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.5892237525363895,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,protein
C26 H41 O10 P1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.6125575531142909,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,protein
C25 H41 O10 P1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.6139453753296985,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,protein
C26 H41 O11 P1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.6154058548314979,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,protein
C33 H50 O13,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.6157051030516212,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,protein
C27 H45 O10 P1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.6163598124912769,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,protein
C32 H48 O11,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.617049376258744,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,protein
C22 H35 O11 P1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.6177062026640804,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,protein
C27 H41 O11 P1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.6193953144593746,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,protein
C27 H45 O9 P1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,0.6099345192272652,2.5105070760420363e-06,0.1260790689904551,4.282405132853128e-06,protein
C29 H49 O9 P1,0.1326804762355761,0.0356209813045603,1.8492174467358817e-06,0.5466981081433773,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,protein
C28 H45 O10 P1,0.1363303494036342,0.0082260752108917,1.8492174467358817e-06,0.553539838799112,2.5105070760420363e-06,0.13043062393195,4.282405132853128e-06,protein
C23 H38 O7,0.1592105148253288,2.5669726331038952e-06,1.8492174467358817e-06,0.5183653577316653,2.5105070760420363e-06,0.1693018093711573,4.282405132853128e-06,protein
C10 H20 O4,0.4476102514203773,0.1423431260176122,1.8492174467358817e-06,0.5227872075997858,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,protein
C29 H44 O12,0.6017636374046915,2.5669726331038952e-06,1.8492174467358817e-06,0.5128400773055382,2.5105070760420363e-06,3.704558711867581e-06,4.282405132853128e-06,protein
